Hourly Integrated Day-Ahead LMP values for 201306 ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
The following values are weighted-average day-ahead LMPs used in PJM billing calculations.,,,,,,,,,,,,,,,,,,,,,,,,,
Zone LMPs are load-weighted and were subject to change prior to the fifth PJM business day of the following month.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Start of Day Ahead Energy Price Data,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400, 
20130601,34.32,31.2,28.03,25.85,24.81,25.6,27.44,31.19,34.16,38.81,43.14,47.32,46.88,52,53.29,57.78,59.53,55.87,50.8,48.72,49.3,46.01,37.91,34.55,
20130602,32.46,29.29,25.82,24.65,24.08,24.12,24.39,27.25,31.41,34.22,37.14,41.6,41.87,45.65,45.68,47.21,49.89,47.72,41.78,42.13,42.92,43.76,33.88,33.36,
20130603,31.5,27.32,25.35,24.64,24.93,27.47,31.83,34.07,36.8,39.85,42.26,43.85,43.59,44.07,43.86,45.13,44.47,44.28,44.6,42.95,41.43,40.67,34.22,31.6,
20130604,28.57,25.49,24.21,23.67,24.03,26.52,30.28,31.42,33.31,35.2,37.46,37.95,38.61,39.08,39.05,39.1,40.06,39.87,39.05,38.36,38.34,37.42,30.56,29.2,
20130605,26.65,24.17,23.35,23.12,23.49,25.12,29.76,31.32,32.09,34.85,37.41,38.67,40.99,41.9,46.55,48.3,51.58,48.13,42.39,39.89,41.19,39.79,31.31,31.34,
20130606,28.59,25.63,24.1,23.51,23.81,25.84,30.76,32.9,34.94,37.09,41.52,41.93,40.99,42.08,41.73,39.7,39.6,39.46,38.85,37.04,38.94,38.54,31.5,31.06,
20130607,27.28,25.36,24.21,23.64,24.01,25.48,30.35,33.6,35.54,37.74,40.8,40.37,40.22,39.9,40.86,39.19,40.05,39.6,39.33,37.44,37.17,37.53,31.78,30.31,
20130608,28.35,26.5,24.89,23.84,23.47,23.96,24.5,27.56,29.95,32.24,34.54,37.03,37.25,37.03,37.04,37.8,43.26,41.23,38.05,36.65,36.7,37.38,32.24,30,
20130609,28.68,25.54,24.16,22.6,22.41,22.31,22.02,24.17,28.8,32.34,34.73,36.97,40.89,45.12,44.68,45.97,49.65,50.47,46.28,44.82,46.25,45.24,34.39,34,
20130610,29.59,26.95,24.65,23.8,23.85,25.57,29.38,33.31,35.94,39,43.66,46.17,46.21,45.8,47.6,46.05,44.88,44.74,43.99,42.19,43.51,43.38,33.23,29.95,
20130611,27.67,24.96,23.99,22.85,23.06,24.66,28.67,30.27,32.09,33.77,36.23,38.52,39.26,44.34,47.01,50.87,57.62,57.7,46.5,44.52,43.38,43.7,33.39,30.49,
20130612,28.97,25.52,24.71,23.68,23.76,25.22,28.12,31.21,33.24,36.47,41.38,43.64,45.7,50.56,54.24,58.65,65.31,59.41,47.54,44.68,43.61,44.2,37,31.16,
20130613,29.67,25.47,24.01,23.06,23.05,25.11,27.86,31.07,33.62,36.38,38.9,40.75,41.04,43.05,42.65,43.27,42.88,39.6,37.41,35.17,34.76,33.76,30.36,25.74,
20130614,25.55,24.63,23.35,21.63,22.45,24.39,25.87,30.38,31.42,32.07,33.24,34.16,34.59,35.14,35.24,35.68,36,35.91,35.01,33.38,33.04,32.47,29.67,26.02,
20130615,24.71,22.89,20.41,18.4,16.28,18.79,19.88,24.43,25.71,28.91,31.07,32.62,33.63,34.27,34.75,35.01,35.33,35.71,35.32,34.38,33.84,33.62,29.8,25.91,
20130616,24.89,24.02,23.09,19.72,17.65,16.78,17.98,22.96,25.35,28.32,31.84,34.43,37.14,38.78,40.29,40.46,40.47,40.85,42.16,38.52,38.94,42.42,32.8,30.29,
20130617,29.12,26.28,25.22,23.91,24.14,25.15,27.17,31.57,33.45,37.49,44.75,46.4,47.06,48.4,52.73,59.65,62.89,56.19,48.27,47.14,46.82,45.55,34.78,32.8,
20130618,29.77,26.53,25.14,24.28,24.37,26.03,29.47,31.88,34.76,37.01,44.56,46.8,47.51,48.04,49.58,50.98,51.06,47.16,46.93,45.47,42.46,40.16,32.27,29.94,
20130619,27.66,25.42,24.13,23.53,23.65,24.58,26.58,28.79,31.18,32.7,34.66,35.66,36.44,37.76,38.21,38.55,40.39,40.28,39.19,36.74,36.26,35.89,30.59,28.88,
20130620,25.38,24.21,22,20.24,21.19,23.65,25.56,28.4,30.73,32.1,35.16,37.65,38.16,41.67,44.14,45.35,47.8,48.14,42.18,39.68,37.46,36.93,30.87,28.94,
20130621,25.89,24.36,23.03,21.39,22.04,24.13,25.49,27.17,31.12,32.79,36.15,38.36,41.45,44.45,47.91,50.11,55.54,54.48,45.22,39.77,36.01,35.97,31.21,30.18,
20130622,27.01,25.1,23.42,21.1,19.72,20.42,21.52,24.19,26.38,29.62,31.82,34.89,39.31,43.88,44.72,46.92,50.34,50.47,46.67,41.97,39.65,39.27,31.8,30.25,
20130623,26.62,25.06,23.51,20.66,18.59,18.1,18.84,23.07,26.12,28.67,32.19,36.73,43.67,47.91,49.83,51.19,55.8,62.83,47.42,47.96,46.42,46.29,35.08,31.82,
20130624,29.94,26.77,25.48,24.48,24.43,25.48,28.23,31.98,35.04,42.83,49.29,51.04,52.72,58.52,67.71,74.31,77.66,71.67,55.24,49.3,48.08,47.02,39.15,32.09,
20130625,33.55,28.82,27.21,26.01,25.94,27.44,30.08,34.58,38.15,44.19,49.04,53.16,59.14,65.36,73.88,82.41,87.65,78.84,61.49,52.64,51.03,50.68,44.89,35.12,
20130626,31.17,28.24,26.05,24.97,24.81,26.1,28.66,34.05,35.79,41.93,45.55,50.56,56.14,65.63,72.99,81.33,90.3,77.51,60.48,54.17,49.41,48.48,43.21,36.42,
20130627,30.62,27.45,25.64,24.24,24.11,25.21,27.92,30.58,33.06,35.88,40.49,45.31,46.87,51.39,52.44,53.83,54.99,50.99,46.13,43.69,41.67,38.43,34.8,31.01,
20130628,30.42,27.99,25.93,24.47,24.35,25.67,28.51,31.6,34.49,37.19,39.88,42.36,45.84,48.55,52.11,52.26,49.76,44.95,42.7,38.88,38.05,36.12,32.85,30.52,
20130629,28.89,26.92,24.77,22.84,21.01,21.2,22.58,25.26,28.17,30.42,34.97,37.91,39.98,40.15,39.98,40.44,41.21,41.07,38.46,35.74,34.82,34.08,31.09,28.47,
20130630,27.85,25.16,24.29,22.55,20.99,20.53,20.69,23.58,26.57,28.41,31.84,35.62,37.49,38.72,38.22,36.88,36.3,36.64,35.56,34.87,34.85,34.65,29.89,28.37,
End of Day-Ahead Energy Price Data,,,,,,,,,,,,,,,,,,,,,,,,,
